file,accession,prediction,probability,original_id,original_classification,DNA,LTR,LINE,SINE,Satellite,Structural_RNA,RC,PLE,Other,DNA/TcMar,DNA/PiggyBac,DNA/hAT,DNA/Merlin,DNA/MULE,DNA/Maverick,DNA/Kolobok,DNA/CMC,DNA/P,DNA/Harbinger,DNA/Dada,DNA/Crypton,DNA/Sola,DNA/Zator,DNA/Academ,DNA/IS3EU,DNA/Zisupton,DNA/Ginger,DNA/Novosib,LTR/ERV,LTR/Gypsy,LTR/DIRS,LTR/Pao,LTR/Copia,LTR/Caulimovirus,LINE/L1,LINE/R2,LINE/CR1,LINE/R1,LINE/I,LINE/RTE,LINE/Rex-Babar,LINE/Dong-R4,LINE/L2,LINE/Proto2,LINE/CRE,LINE/Dualen,LINE/Proto1,LINE/Tad1,SINE/7SL,SINE/tRNA,SINE/5S,SINE/U,RC/Helitron
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-1,LTR/Gypsy,0.7770038843154907,rnd-1_family-1#Unknown,Unknown,0.0035821828,0.96643525,0.020418053,0.009003446,0.0004029606,1.464276e-05,6.0907907e-05,8.2505816e-05,6.929207e-12,0.00023167845,0.0013956284,0.00019686407,1.07208585e-07,5.7323283e-05,0.0003712132,1.5764008e-05,4.906628e-05,1.38616015e-05,0.00083647156,0.00019774013,0.00021029825,3.1646612e-06,2.7020805e-10,2.0355453e-06,1.9679252e-08,7.4313675e-07,6.9156575e-10,2.0260273e-07,0.027730588,0.7770039,0.14612968,0.013271112,0.0023000345,8.3736476e-11,0.00782353,0.0036598973,0.0021649192,0.004248046,0.00028334826,0.0011242608,3.7377384e-05,1.4151909e-05,0.0008983414,3.8796414e-05,8.295644e-05,1.0557399e-06,1.0289335e-16,4.1374766e-05,7.942679e-06,0.008705401,0.00026474777,2.5355092e-05,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-0,DNA/hAT,0.5490134954452515,rnd-1_family-0#Unknown,Unknown,0.8067544,0.123455435,0.026014265,2.5235078e-05,0.0026074382,2.3762227e-07,0.0351215,0.0060142614,7.267813e-06,0.011676021,0.0035804014,0.5490135,0.0007637748,0.00612883,0.0023652012,0.0070690424,0.023332944,0.031710777,0.04575506,0.07669172,0.005848483,0.0031886445,0.0004806242,0.0143965,0.017500242,0.005874806,0.0013597254,1.8133898e-05,0.032828968,0.06365754,0.014081189,0.010668252,0.002206552,1.2920798e-05,0.0016643655,0.00024460797,0.0043949895,6.794384e-05,0.0008108353,0.000849787,0.00032441624,1.3164349e-06,0.014497727,0.0028098908,0.00023591521,1.7976302e-07,2.5707365e-11,0.00011229032,2.8098924e-07,2.452306e-05,2.8980392e-07,1.4122654e-07,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-4,DNA/hAT,0.8257190585136414,rnd-1_family-4#Unknown,Unknown,0.876296,0.12172739,0.0013756658,4.3159616e-08,0.00014015633,1.5420156e-11,0.0004606185,2.4459237e-07,3.6465375e-14,0.00020504012,0.02803612,0.82571906,2.3602006e-11,0.00013546846,5.743877e-06,5.2094925e-05,0.00827495,0.00011045653,0.013753134,6.4767363e-07,1.1623011e-06,1.4298568e-06,1.6331624e-10,5.7459994e-07,1.8198691e-09,1.7678126e-08,3.3202625e-11,4.9881155e-08,7.030587e-06,0.120879956,5.2534553e-05,0.0007824726,5.390589e-06,4.5212383e-13,4.3768437e-06,9.002815e-08,1.6706372e-05,2.2703864e-06,0.0012112118,3.8771468e-08,7.4371004e-10,2.7406136e-11,0.00014094557,9.193622e-09,1.2555459e-08,3.262058e-16,1.6375552e-24,3.4994632e-09,3.5420458e-14,4.315958e-08,2.3665071e-15,2.2445994e-17,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-188,DNA/Harbinger,0.9578962922096252,rnd-1_family-188#Unknown,Unknown,0.9887094,0.010401345,0.00075158203,6.046118e-09,3.7363134e-06,4.4336735e-12,0.00012847867,5.3835556e-06,9.316747e-14,0.029421352,7.5935236e-06,0.0011814918,7.8758853e-07,1.9689416e-05,2.6170797e-05,0.0001272562,9.149898e-06,9.055899e-06,0.9578963,3.41564e-09,7.376323e-06,1.08796e-06,3.975967e-09,1.9365634e-06,2.5789797e-08,1.7137038e-11,7.633537e-08,2.155735e-08,4.9396793e-09,0.0101188375,2.1904816e-05,0.00025333482,7.2632097e-06,3.5122597e-13,2.0757736e-05,7.12931e-06,1.6885771e-05,0.00023082986,0.00046042007,4.456645e-06,2.8180175e-10,7.97681e-09,4.2957104e-06,7.777143e-07,2.3533341e-06,8.9063075e-14,1.0410179e-18,3.6675729e-06,1.5153384e-15,6.0313994e-09,1.4716953e-11,3.059935e-17,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-151,DNA/hAT,0.8220278024673462,rnd-1_family-151#Unknown,Unknown,0.82516193,7.560691e-06,0.1681874,7.737134e-11,0.00032984102,3.4908512e-16,0.0063132527,2.418211e-10,6.5055174e-24,7.789451e-06,8.505601e-08,0.8220278,7.556588e-19,5.3391763e-10,5.5316642e-14,4.6662636e-11,2.8284e-09,1.1723514e-10,0.0030855895,4.0648796e-05,1.019043e-09,1.4352372e-13,3.8739728e-13,8.503475e-12,2.4109727e-12,3.757638e-15,5.300372e-15,1.0836689e-10,2.6737657e-06,4.7595304e-06,1.2322545e-07,2.1251056e-11,4.148809e-09,1.2001822e-24,0.16559938,1.2736355e-09,0.0023521942,6.6553604e-13,3.818044e-08,0.00023463902,1.0379911e-06,6.278976e-16,8.95053e-08,5.543974e-10,8.2722815e-16,2.0024518e-14,1.7936807e-23,6.434849e-11,3.8808099e-19,7.737134e-11,4.1867703e-19,3.9099325e-20,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-216,DNA/TcMar,1.0,rnd-1_family-216#DNA/TcMar-Tc1,DNA/TcMar-Tc1,1.0,1.9821295e-26,1.6704845e-25,1.8458444e-32,1.3409692e-29,2.8951168e-32,3.6081118e-29,2.1948512e-29,0.0,1.0,1.1046e-41,6.61599e-40,5.63119e-38,1.4644134e-37,2.8386e-41,5.1676e-41,1.903745e-35,2.50387e-40,8e-45,4.735374e-39,6.4e-43,3.63679e-40,1.893e-42,2.48669e-40,1.6084e-41,0.0,1.3e-44,0.0,1.8208255e-32,1.9759809e-26,8.276265e-34,1.691498e-29,4.4552796e-29,2.13e-43,1.6513658e-25,4.471184e-35,4.09463e-32,4.4166896e-32,1.4595495e-34,1.5422247e-29,1.28052e-40,5.52e-42,1.8963486e-27,0.0,2.588645e-32,0.0,0.0,1.7115176e-33,0.0,1.8458442e-32,1.440936e-39,0.0,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-94,DNA/Dada,0.2759278416633606,rnd-1_family-94#Unknown,Unknown,0.57521677,0.12708855,0.032872073,4.5993534e-06,0.24308582,1.697777e-05,0.011358107,0.01035715,2.2172852e-09,0.009219866,0.018006643,0.042240523,2.9938086e-05,0.011163275,0.00034700136,0.0030530456,0.0034914326,0.16252999,0.010426932,0.27592784,0.0020164049,0.0011572527,0.00031663183,0.0055396985,0.0014384973,0.028056283,0.00024981514,5.6715685e-06,0.03672513,0.08792165,0.00027473117,0.0006610116,0.0015060115,9.035929e-09,0.023174047,0.00011715933,0.0016437318,2.4785406e-05,0.0012275624,9.267925e-05,7.4802806e-06,1.071234e-07,0.0063611255,3.7549776e-06,0.00019882357,1.0598864e-05,6.6031203e-13,1.0211644e-05,2.7149587e-09,2.3176842e-06,2.2608165e-06,1.8137733e-08,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-238,DNA/Kolobok,0.49577564001083374,rnd-1_family-238#Unknown,Unknown,0.8369315,0.02924357,0.0030383714,0.00014524539,0.0054499214,4.5242786e-08,0.12327811,0.0019130678,1.4578694e-07,0.07814693,0.005328794,0.04775204,0.0004151583,0.0007823536,0.010317781,0.49577564,0.10805628,0.011912955,0.064787686,2.3090208e-05,0.0002115646,0.0043381625,0.0029497123,0.00017767797,0.0050570075,2.3141429e-06,0.0008963683,3.329279e-09,7.54289e-07,0.013403217,0.0001758386,0.01516475,0.0004990094,9.882416e-10,0.00041521568,4.604062e-05,0.000498603,2.6564438e-05,0.0015169502,4.883018e-05,3.5659804e-09,8.287023e-06,0.00025823308,2.4338291e-05,2.7500659e-05,1.2829964e-11,7.709453e-15,0.00016780486,6.170824e-09,0.00014523645,2.7571507e-09,9.283866e-12,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-32,LTR/ERV,0.6678605079650879,rnd-1_family-32#Unknown,Unknown,0.01533231,0.94380164,0.02650874,0.00013347945,1.8265342e-05,3.685742e-06,0.00048863346,0.013713386,2.7732152e-11,0.0052616764,0.00022739613,0.0043665636,3.4579915e-07,0.0022448953,5.6845023e-05,0.0001225175,0.000708375,1.7099495e-05,0.0018353804,0.00013626608,0.00014196821,8.971666e-06,2.0741597e-08,0.00019340443,5.0323747e-06,5.2171263e-06,3.1379076e-07,2.123432e-08,0.6678605,0.24232559,9.888521e-05,0.0143408375,0.019150142,2.5612831e-05,0.018398754,0.00039672788,0.000920779,7.881065e-05,0.00024953444,0.0010171266,0.00062167825,4.3738455e-05,0.004688871,2.2454351e-05,1.3683617e-06,1.2175128e-06,1.5233924e-12,6.767874e-05,2.7888836e-06,0.00013021374,4.0278212e-07,7.403546e-08,0.0
../amphibians/nanorana_parkeri-families.fa,rnd-1_family-201,DNA/PiggyBac,0.17517033219337463,rnd-1_family-201#Unknown,Unknown,0.96779233,0.0030541716,0.0003805733,7.032171e-06,5.6513196e-05,2.6379922e-08,0.027537482,0.0011650902,6.678097e-06,0.13636354,0.17517033,0.1395259,0.004737063,0.030239742,0.084893286,0.15182923,0.051658303,0.016133353,0.0066993223,0.021928662,0.053344235,0.016236678,0.00039088522,0.004143388,0.018695664,0.017631808,0.03817092,1.03871765e-08,8.39358e-05,0.0023851255,0.0004133258,5.1860396e-05,0.000119114695,8.093926e-07,0.00013818471,1.6889007e-06,8.911042e-05,3.4036786e-06,2.3080742e-05,2.7226768e-05,5.6002955e-07,9.596296e-09,8.6900945e-05,9.001957e-07,8.5652e-06,1.4290054e-12,6.8619833e-15,9.4210776e-07,1.2885396e-09,7.0214683e-06,9.401023e-09,1.4319939e-11,0.0
