file,accession,prediction,probability,original_id,original_classification,DNA,LTR,LINE,SINE,Satellite,Structural_RNA,RC,PLE,Other,DNA/TcMar,DNA/PiggyBac,DNA/hAT,DNA/Merlin,DNA/MULE,DNA/Maverick,DNA/Kolobok,DNA/CMC,DNA/P,DNA/Harbinger,DNA/Dada,DNA/Crypton,DNA/Sola,DNA/Zator,DNA/Academ,DNA/IS3EU,DNA/Zisupton,DNA/Ginger,DNA/Novosib,LTR/ERV,LTR/Gypsy,LTR/DIRS,LTR/Pao,LTR/Copia,LTR/Caulimovirus,LINE/L1,LINE/R2,LINE/CR1,LINE/R1,LINE/Jockey-I,LINE/RTE,LINE/Rex-Babar,LINE/Dong-R4,LINE/L2,LINE/Proto2,LINE/CRE,LINE/Dualen,LINE/Proto1,LINE/Tad1,SINE/7SL,SINE/tRNA,SINE/5S,SINE/U,RC/Helitron
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-0,LTR/Gypsy,0.45334741473197937,rnd-1_family-0#Unknown,Unknown,0.2641275,0.6715235,0.041382443,0.0001312345,0.00047885987,8.428825e-07,0.012266033,0.0100856945,3.7819168e-06,0.051713318,0.008195085,0.05424714,1.821446e-05,0.033645462,0.0034279097,0.0036290083,0.029275667,0.023465168,0.012401127,0.0070220022,0.014315585,0.0034511485,0.0002719783,0.012605141,0.00017594318,0.005737957,0.00052901707,5.883528e-07,0.00938336,0.4533474,0.02150571,0.042486794,0.14052661,0.004273618,0.018036645,0.0013405408,0.006998397,0.0009615278,0.0022065127,0.0025419449,0.00026764857,8.3949686e-05,0.0061103767,0.00049672916,0.00032498347,1.6262147e-06,5.939971e-08,0.002011502,1.0611374e-06,0.00010566649,2.4227274e-05,2.7959584e-07,0.012266033
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-1,DNA/TcMar,0.19599996507167816,rnd-1_family-1#tRNA,tRNA,0.673225,0.0072458927,0.0031685042,0.07563986,0.0007705378,4.8143505e-05,0.00058898097,0.23931305,3.4449616e-13,0.19599997,6.813698e-05,0.009980381,4.8042595e-05,0.18662645,0.00034692226,0.045878496,0.047111556,0.00059544976,0.014217648,0.0027262107,0.010346291,7.4430835e-05,0.00050357066,0.0628125,0.095576696,0.00029258948,1.958359e-05,8.2205256e-11,0.0010801529,0.004909681,3.1783253e-05,0.00018285499,0.001041396,2.5026822e-08,7.346985e-05,0.00011409921,1.5577192e-05,1.9599817e-07,0.00045485303,0.0024598879,1.6301466e-07,3.9371585e-05,6.2157333e-06,3.0615956e-07,3.1093106e-07,2.1278198e-11,2.7851042e-12,4.053985e-06,6.0793646e-08,0.07561658,2.3208064e-05,3.5703276e-10,0.00058898097
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-118,LINE/CR1,0.5942020416259766,rnd-1_family-118#LINE/CR1,LINE/CR1,0.22011973,0.03631508,0.7125056,2.0636856e-08,2.4180614e-05,1.9683647e-11,0.019606993,0.011398974,2.94178e-05,0.026079902,0.0003609035,0.012578384,8.846914e-06,0.093012266,0.025395153,0.0024543426,0.0232434,0.0063194796,0.007055525,1.3843963e-05,0.004851407,0.0033696883,6.9990456e-06,0.008795108,0.0059347507,1.4388739e-06,0.0006382697,1.5896373e-11,5.7714995e-05,0.034560278,0.00013489182,0.0005599948,0.0010002276,1.9753281e-06,0.0006823051,0.0029097234,0.59420204,0.0004100791,0.0009040556,0.023929814,0.00040238685,9.143678e-06,0.08880682,0.00017000605,6.1991144e-05,1.8830447e-10,2.1305169e-09,1.7188106e-05,1.388406e-12,2.0558508e-08,7.689002e-11,6.8819265e-14,0.019606993
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-121,LTR/Gypsy,0.9969865679740906,rnd-1_family-121#Unknown,Unknown,0.000104296065,0.99989307,3.6694672e-08,1.7827283e-13,7.442746e-08,8.6829474e-16,2.5033312e-06,2.3211948e-09,5.998921e-16,6.074714e-05,1.6838284e-07,5.6025233e-06,1.0077767e-12,4.906713e-07,5.51771e-08,2.5482299e-08,3.6115165e-07,3.9464276e-09,3.665078e-05,2.4698821e-11,8.931456e-09,5.0677222e-08,3.717972e-11,4.6418783e-08,8.471214e-08,1.065322e-12,5.1888394e-12,5.273218e-15,2.812232e-12,0.99698657,1.911593e-08,0.0029062186,2.4783554e-07,4.4466933e-14,7.794753e-09,1.077672e-10,9.727371e-09,3.2439476e-10,1.441329e-09,1.5832265e-08,2.4962695e-14,7.7599295e-11,8.8806335e-10,1.8645344e-10,3.904856e-11,2.372253e-15,2.7335946e-22,2.7559868e-10,5.4653862e-18,1.7826733e-13,5.2272015e-20,5.2788907e-24,2.5033312e-06
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-56,LINE/CR1,0.9999697208404541,rnd-1_family-56#LINE/CR1,LINE/CR1,3.861232e-07,1.4574631e-07,0.9999995,2.0490437e-21,2.5408436e-12,2.4673327e-28,1.1178802e-08,1.1422778e-10,2.8409648e-14,5.039628e-11,3.1891953e-15,4.699813e-12,1.1245902e-21,1.6269429e-09,3.8439418e-07,1.3349399e-12,4.3708946e-11,1.0551304e-12,4.32772e-13,2.4755766e-14,2.2938013e-13,2.1390928e-14,1.5413684e-18,1.1776439e-13,2.1020836e-15,6.1892703e-21,1.838055e-17,3.1275308e-25,2.5454094e-10,1.3580912e-07,1.3522229e-10,3.2265e-10,9.224782e-09,1.3929893e-14,3.0193554e-08,3.8857517e-09,0.9999697,2.1398423e-09,7.3967763e-06,3.31838e-07,4.79967e-10,1.5148218e-13,2.205849e-05,1.447436e-10,4.5494e-12,2.1997436e-17,1.3025303e-12,3.3032213e-09,1.9473098e-30,2.048846e-21,1.9749536e-25,8.608783e-30,1.1178802e-08
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-89,LTR/Pao,0.3587835431098938,rnd-1_family-89#Unknown,Unknown,0.0854507,0.8341132,0.06651579,0.00031761336,4.8929407e-05,1.2702044e-05,0.004404785,0.009124982,1.1256038e-05,0.017127398,0.0015791851,0.00717002,5.085321e-06,0.024677088,0.005094433,0.0004776589,0.0056155794,0.0001792053,0.0194097,0.00017275506,0.0028780238,0.0001685687,1.6530071e-06,0.0007025773,0.00016264193,1.31569395e-05,1.5931166e-05,4.0108525e-08,0.029274618,0.33356395,0.009743337,0.35878354,0.102413744,0.0003339738,0.017081967,0.0008725454,0.022611655,0.0005370252,0.00084465544,0.009081933,0.00075413915,0.0007245683,0.010515933,0.0027333829,0.00015174312,5.126874e-08,6.737526e-09,0.0006061898,1.6294829e-06,0.00029097512,2.4726067e-05,2.8269994e-07,0.004404785
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-107,PLE,0.9999967813491821,rnd-1_family-107#LINE/Penelope,LINE/Penelope,1.05839746e-07,2.131691e-06,8.97605e-07,1.164277e-15,8.046201e-11,7.048314e-18,3.262356e-08,0.9999968,5.813878e-13,6.0047953e-09,4.117223e-09,1.48706585e-08,1.126573e-13,1.6368807e-08,1.254651e-08,1.0860678e-08,1.9229185e-08,1.3358561e-09,1.7348717e-09,1.0082604e-12,7.176563e-10,1.3833708e-10,9.167053e-13,3.599599e-09,1.4304152e-08,1.0418912e-14,9.37105e-12,2.5629984e-17,2.102177e-08,2.0194877e-06,4.3788653e-09,5.4335633e-08,3.1100132e-08,1.3665931e-09,4.6330186e-07,9.457668e-09,8.806202e-08,4.920648e-10,1.8550393e-08,2.7623207e-07,1.07510195e-10,2.982629e-10,3.892427e-08,1.5014945e-10,9.923103e-10,1.942634e-15,1.0835729e-11,1.0256195e-09,2.5423295e-19,1.1314544e-15,3.206784e-17,5.0038983e-19,3.262356e-08
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-22,LTR/Copia,0.3690640926361084,rnd-1_family-22#Unknown,Unknown,0.17159702,0.7596527,0.045020442,1.5197413e-05,0.00025735123,9.571998e-08,0.021415321,0.0020289412,1.2986633e-05,0.009966576,0.001196815,0.017108167,2.5611685e-06,0.037390303,0.0009676282,0.001605313,0.02277524,0.000317506,0.01493764,9.3199014e-05,0.00032741323,0.00014848389,4.445195e-06,0.06467752,3.7754693e-05,3.9210365e-05,1.2215477e-06,1.5915264e-08,0.16944689,0.17668797,0.029165177,0.013371895,0.3690641,0.0019166194,0.027787916,0.00051253615,0.001923164,0.0009570351,0.0011537703,0.003146895,5.3157793e-05,5.2270757e-06,0.0017860989,3.0724234e-05,0.00012048886,5.1116426e-06,1.3478684e-05,0.0075248433,4.8582585e-08,1.4439636e-05,3.279783e-07,3.8121527e-07,0.021415321
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-88,PLE,0.7880963087081909,rnd-1_family-88#Unknown,Unknown,0.056780636,0.1366237,0.009837182,4.305882e-10,2.5616891e-05,2.7054488e-14,0.0081023555,0.7880963,0.00053427933,0.00025184982,0.0001897049,0.0037226302,8.021923e-09,0.00023986115,0.048659768,3.1988893e-05,0.0022751857,0.0010604225,0.00020143394,4.0528673e-07,2.961058e-05,4.704445e-05,8.9579396e-07,1.3648816e-05,5.18388e-05,2.0292696e-09,4.3362174e-06,3.2361394e-13,2.108076e-06,0.1108616,6.7850975e-05,0.0015864788,0.022383256,0.0017223897,0.000521534,0.0038330196,0.0035614897,1.2735862e-05,0.00010885755,0.00036402696,4.040516e-08,7.289688e-07,0.0014278963,1.9824536e-06,4.3961854e-06,1.6744624e-13,3.056965e-08,4.444629e-07,1.5463357e-14,4.3022688e-10,3.4541028e-13,3.9287453e-16,0.0081023555
../flatworms-repeatmodler-results/schistosoma_mansoni-families.fa,rnd-1_family-51,LTR/Gypsy,0.6448267698287964,rnd-1_family-51#Unknown,Unknown,0.0035108388,0.9904529,0.0048046736,3.53115e-09,1.6262706e-05,1.6536636e-12,0.00030419484,0.0009111987,5.20609e-11,0.0005605172,6.366419e-05,0.00023341067,1.4975866e-08,0.00072115567,7.971917e-05,0.001148434,0.00014570265,9.360229e-06,4.365547e-05,3.817244e-06,8.380455e-05,0.00026109137,3.880038e-06,0.00013773896,8.242778e-06,3.6299053e-07,6.2658546e-06,6.2160616e-10,0.0022396897,0.64482677,7.15485e-05,0.28267816,0.06023426,0.00040245327,0.00022356163,1.7253844e-05,0.00044646388,8.771195e-05,0.0017360261,0.001530986,2.6409862e-06,7.1087685e-05,0.00064485444,6.206445e-06,6.1692583e-07,5.4423657e-09,1.5607865e-10,3.7257818e-05,6.8388593e-12,3.5065137e-09,1.761652e-11,1.8045354e-13,0.00030419484
