file,accession,prediction,probability,original_id,original_classification,DNA,LTR,LINE,SINE,Satellite,Structural_RNA,RC,PLE,Other,DNA/TcMar,DNA/PiggyBac,DNA/hAT,DNA/Merlin,DNA/MULE,DNA/Maverick,DNA/Kolobok,DNA/CMC,DNA/P,DNA/Harbinger,DNA/Dada,DNA/Crypton,DNA/Sola,DNA/Zator,DNA/Academ,DNA/IS3EU,DNA/Zisupton,DNA/Ginger,DNA/Novosib,LTR/ERV,LTR/Gypsy,LTR/DIRS,LTR/Pao,LTR/Copia,LTR/Caulimovirus,LINE/L1,LINE/R2,LINE/CR1,LINE/R1,LINE/I,LINE/RTE,LINE/Rex-Babar,LINE/Dong-R4,LINE/L2,LINE/Proto2,LINE/CRE,LINE/Dualen,LINE/Proto1,LINE/Tad1,SINE/7SL,SINE/tRNA,SINE/5S,SINE/U,RC/Helitron
../amphibians/rhinella_marina-families.fa,rnd-1_family-23,DNA/TcMar,0.2173084318637848,rnd-1_family-23#PLE/Chlamys,PLE/Chlamys,0.4380697,0.1336778,0.0725244,0.0008696321,0.2759974,9.999691e-06,0.04398219,0.034867313,1.4573911e-06,0.21730843,0.0048001125,0.011302588,0.00019688511,0.024255654,0.0052800635,0.009102738,0.005965337,0.00019636215,0.0074259997,0.00043927215,0.00062259845,0.12963921,0.00022179478,0.0045255213,0.016463874,0.0001934816,0.00012905776,7.348217e-07,0.014829454,0.07672084,0.0029373858,0.02186037,0.017215807,0.00011395201,0.013885701,0.00058952294,0.0039261463,0.009376921,0.01410741,0.022957778,0.00034099614,0.00015367146,0.0037755978,6.443944e-05,0.0017289226,3.774341e-05,7.953642e-08,0.0015794666,2.342095e-06,0.0008436743,2.186133e-05,1.7544015e-06,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-7,LINE/CR1,1.0,rnd-1_family-7#LINE/CR1,LINE/CR1,7.146527e-20,9.008685e-22,1.0,6.738756e-37,2.0252333e-22,2.94e-43,4.2919823e-23,5.781132e-32,1.4405e-41,2.035458e-24,5.3774383e-27,2.121879e-22,4.383293e-37,7.039607e-20,1.229469e-23,2.2324454e-24,7.9297035e-22,5.3035162e-24,4.1327334e-23,8.130972e-25,2.5245994e-26,1.9167308e-30,8.720877e-37,7.041536e-29,3.5010012e-31,1.15e-43,1.75073e-40,6.66239e-30,7.5830697e-22,1.4255831e-22,3.1703178e-27,3.040392e-31,4.161311e-29,1.310975e-39,8.202417e-27,1.23565755e-26,1.0,2.3245737e-22,6.262481e-21,4.1043057e-23,4.439612e-21,4.7435694e-29,1.4261397e-18,8.605096e-31,1.2086217e-36,6.7736434e-32,5.267707e-36,2.2629562e-25,0.0,6.738756e-37,1e-45,0.0,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-39,DNA/P,0.3780154287815094,rnd-1_family-39#Unknown,Unknown,0.66903687,0.0051038014,0.0030467906,2.2539488e-07,0.026731534,7.0182085e-07,0.27702582,0.019054273,1.6870456e-10,0.003595224,0.00087639986,0.13198873,1.8217055e-08,0.0008445345,3.4077495e-06,2.4746634e-05,0.047473907,0.37801543,0.060563333,2.3754932e-05,0.0012224367,8.6180225e-05,2.7593295e-08,6.757464e-05,1.1604632e-07,7.225681e-05,4.4305607e-06,0.044174276,0.00046267023,0.0031033326,0.001017845,5.7562615e-06,0.0005141974,1.4838674e-13,0.0016004771,9.780544e-06,1.413873e-05,0.00028227718,0.0003318488,7.366464e-07,7.768944e-10,9.61311e-10,1.0614913e-06,3.0322573e-07,0.00055917545,0.00024260802,2.813266e-12,4.3813693e-06,4.610846e-11,2.2403212e-07,1.2979964e-09,1.8669271e-11,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-238,LINE/L1,0.19051387906074524,rnd-1_family-238#Unknown,Unknown,0.3159423,0.26204816,0.38520512,4.706179e-05,0.010218502,4.030394e-05,0.02420899,0.0022895285,5.606066e-08,0.0113125425,0.030952753,0.022237308,4.5523524e-07,0.08628173,0.001468361,0.0065069553,0.07583479,0.0010649262,0.029980158,0.03259723,0.016507236,0.00012640866,1.5518014e-08,0.0006946208,3.121026e-05,0.0003195382,8.373217e-07,2.5219653e-05,0.13741122,0.09668006,0.023411123,0.0014358718,0.003109708,1.4709293e-07,0.19051388,0.027080413,0.04349067,0.015747402,0.017455721,0.02394517,0.005591755,0.00026140618,0.020781774,0.00020750228,0.01410182,0.015903516,4.802367e-10,0.010124124,5.6471936e-08,4.5040622e-05,1.8200902e-06,1.4460517e-07,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-86,DNA/TcMar,0.8166189193725586,rnd-1_family-86#Unknown,Unknown,0.9840605,0.00041551256,0.011560783,1.4434586e-06,0.00032473422,5.6184772e-11,0.003483008,0.00015407018,5.190716e-14,0.8166189,0.00012382567,0.021096688,4.3500408e-05,0.00090923643,2.519085e-05,0.001853739,0.13560732,9.896375e-05,0.0037012692,3.007235e-08,2.3790733e-06,0.003855985,3.2883886e-06,5.8487726e-06,0.000113948736,1.2742175e-09,4.093221e-07,4.811463e-12,2.5352526e-06,0.00013611668,7.947009e-07,0.0002076182,6.844697e-05,7.188444e-10,0.010974146,1.81912e-06,0.00012318681,3.5014798e-06,0.00014937141,1.8348192e-05,2.5138375e-10,5.5640306e-09,0.00028209848,1.3722523e-08,7.130271e-08,7.223937e-14,4.304179e-12,8.219745e-06,4.2003605e-12,1.4434104e-06,4.3244446e-11,8.0602473e-13,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-184,DNA/hAT,0.3039502203464508,rnd-1_family-184#Unknown,Unknown,0.48558706,0.15517567,0.045116555,0.000400977,0.0017696356,1.0273144e-06,0.31165582,0.0002921393,1.0583764e-06,0.04622277,0.007659664,0.30395022,2.4990795e-05,0.0021684773,0.0010667967,0.004466147,0.007874404,0.024003467,0.008986212,0.0535756,0.01674763,0.0020999752,0.0001207282,0.0019203842,0.0005877869,0.0022632533,0.00037616745,0.0014724365,0.011984487,0.1188247,0.008210333,0.0019361945,0.014218456,1.5082477e-06,0.024393385,0.00042019915,0.004754781,0.0006498045,0.001044686,0.006105507,0.003492377,4.7051144e-06,0.0017190466,0.0013909426,0.00032022476,3.2103446e-06,4.5873794e-08,0.000817636,1.325134e-06,0.00039887984,5.1089614e-07,2.6115566e-07,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-48,Satellite,0.4454047679901123,rnd-1_family-48#Unknown,Unknown,0.43353057,0.07093141,0.037894208,0.00027637248,0.44540477,7.83861e-05,0.008896328,0.0029848896,3.2233393e-06,0.004942592,0.015768431,0.025860606,9.396492e-05,0.0033761591,0.002815012,0.004895619,0.0067657805,0.003634855,0.051539987,0.069704145,0.16170634,0.0013919498,6.208848e-05,0.010402525,0.013329481,0.05707607,0.00015490687,1.00970265e-05,0.044310667,0.015689649,0.0077379867,0.0008254451,0.0023658334,1.8316836e-06,0.004654259,0.006355208,0.007241538,0.00019679604,0.001465697,0.0044397064,0.0039985925,9.193776e-05,0.005989641,0.0023807453,0.0005454023,4.3681623e-05,1.000929e-11,0.0004910004,1.0651069e-06,0.0001149712,0.00015686554,3.4706236e-06,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-112,DNA/hAT,0.7989621162414551,rnd-1_family-112#Unknown,Unknown,0.8666022,0.10831657,0.009625713,3.812958e-06,0.00014806223,5.3500735e-08,0.015080161,0.00022280935,5.668916e-07,0.026537668,0.0008180824,0.7989621,0.0005778314,0.004660371,0.003056142,0.0026416413,0.0030520118,0.005255235,0.015039858,0.0008149366,0.003916839,0.00049579906,2.0662705e-05,9.8988494e-05,0.000451941,0.00010545535,5.1582552e-05,4.5072615e-05,0.00020317615,0.10377615,0.0031063394,0.0008997133,0.000331109,8.1490626e-08,0.0040688817,0.000121825884,0.0023092674,0.00012596113,0.00032015372,0.00012118439,1.2876701e-05,2.3526856e-07,0.001026633,1.0434735e-05,0.0014884763,2.4829921e-08,3.0051638e-11,1.9757506e-05,9.913758e-10,3.793747e-06,1.804013e-08,1.7960408e-10,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-83,LTR/Gypsy,0.4834729731082916,rnd-1_family-83#Unknown,Unknown,0.28713098,0.70335525,0.0029907764,3.083119e-07,6.1236165e-06,5.4395685e-12,0.005829719,0.0006868599,2.6819957e-09,0.15283383,0.000121012934,0.017645605,3.8060088e-07,0.0010965191,0.0005789828,0.0036891906,0.0022613637,5.2275638e-05,0.1086021,4.5881943e-06,6.50978e-05,0.00015646877,4.520073e-08,2.0765088e-05,1.7364804e-06,9.770912e-08,9.34785e-07,1.9537991e-11,1.3669421e-06,0.48347297,8.2158185e-05,0.21436822,0.0054302495,2.289744e-07,0.00025222098,3.1257073e-06,0.001960097,1.7311524e-05,0.00043031017,9.8253404e-05,4.2123247e-08,3.587264e-07,8.304122e-05,1.2127511e-05,2.1425374e-05,4.8461436e-11,7.358726e-15,0.0001124625,1.2975517e-12,3.083061e-07,4.5192656e-12,1.877317e-16,0.0
../amphibians/rhinella_marina-families.fa,rnd-1_family-170,DNA/hAT,0.9710195660591125,rnd-1_family-170#DNA/hAT-Blackjack,DNA/hAT-Blackjack,0.97710985,0.017332722,0.0027131613,1.1245047e-08,4.1649414e-06,2.6265548e-10,0.002784355,5.5713765e-05,7.540127e-09,0.00011365118,3.3286764e-05,0.97101957,1.6264801e-08,5.6534962e-05,8.39752e-05,6.502903e-05,0.00017904684,0.00020772331,0.0047995523,4.1581286e-05,1.6347945e-05,5.506532e-06,2.0451876e-05,0.00014200396,0.00031815554,7.154882e-06,2.6107278e-07,7.554406e-09,0.005069822,0.010527285,0.0015102782,0.00013991806,8.541551e-05,3.5562853e-09,0.00022651032,2.9515736e-06,0.0009836496,5.645858e-07,0.00014062147,9.540457e-05,8.179065e-06,3.1163766e-10,0.0012448378,5.460646e-06,3.3147603e-06,2.3128134e-10,7.865126e-18,1.6662099e-06,2.8916973e-13,1.12204805e-08,2.283053e-11,1.4477211e-12,0.0
