file,accession,prediction,probability,original_id,original_classification,DNA,LTR,LINE,SINE,Satellite,Structural_RNA,RC,PLE,Other,DNA/TcMar,DNA/PiggyBac,DNA/hAT,DNA/Merlin,DNA/MULE,DNA/Maverick,DNA/Kolobok,DNA/CMC,DNA/P,DNA/Harbinger,DNA/Dada,DNA/Crypton,DNA/Sola,DNA/Zator,DNA/Academ,DNA/IS3EU,DNA/Zisupton,DNA/Ginger,DNA/Novosib,LTR/ERV,LTR/Gypsy,LTR/DIRS,LTR/Pao,LTR/Copia,LTR/Caulimovirus,LINE/L1,LINE/R2,LINE/CR1,LINE/R1,LINE/Jockey-I,LINE/RTE,LINE/Rex-Babar,LINE/Dong-R4,LINE/L2,LINE/Proto2,LINE/CRE,LINE/Dualen,LINE/Proto1,LINE/Tad1,SINE/7SL,SINE/tRNA,SINE/5S,SINE/U,RC/Helitron
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-0,LINE/RTE,0.9998212456703186,rnd-1_family-0#LINE/RTE-BovB,LINE/RTE-BovB,1.4326205e-10,4.2843284e-11,1.0,6.898778e-20,1.0191083e-16,1.9647483e-25,2.3776537e-14,1.2832664e-15,1.863908e-33,1.2592622e-13,1.7168335e-13,5.0848965e-12,2.1369268e-21,1.928964e-12,1.3359619e-10,8.6963365e-15,6.643622e-14,1.8812537e-14,4.0551425e-14,1.6398888e-14,9.608368e-13,2.5198469e-13,9.3784265e-26,9.906716e-13,5.917104e-21,9.728355e-18,4.1713153e-26,7.7774114e-21,3.984678e-17,4.255574e-11,3.111862e-15,3.88531e-14,2.4554135e-13,7.3694097e-31,5.859598e-06,0.00016585625,1.0053351e-06,1.6738983e-06,2.0565416e-08,0.99982125,1.44368606e-11,4.6044932e-09,1.2556864e-08,4.2428514e-06,2.517485e-11,7.910829e-14,3.4062454e-20,8.739631e-08,3.0193596e-30,5.988639e-23,6.89279e-20,5.5362816e-28,2.3776537e-14
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-1,LTR/Gypsy,0.17595528066158295,rnd-1_family-1#Unknown,Unknown,0.3429088,0.36498758,0.0780851,5.2115856e-06,0.00013971636,2.3417213e-07,0.20063812,0.013220392,1.4791845e-05,0.009426657,0.0143007375,0.014518109,2.2919494e-06,0.053405605,0.0064616343,0.003936799,0.14226161,0.0024316516,0.032037508,0.006367334,0.0031055768,0.009191238,0.0003502575,0.014700743,6.6213775e-05,0.030242069,0.000101508376,1.286938e-06,0.005317069,0.17595528,0.006867127,0.10018072,0.0766364,3.0991512e-05,0.022200493,0.0016047956,0.008427297,0.00062800065,0.0030121198,0.0028413727,4.5639354e-05,0.00048645865,0.002078856,0.026693271,0.0062422394,2.4478191e-05,8.830168e-07,0.0037991905,1.1916747e-08,1.3689089e-06,3.8214284e-06,9.331399e-09,0.20063812
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-74,LTR/Gypsy,0.6171908378601074,rnd-1_family-74#LINE/Penelope,LINE/Penelope,0.15035956,0.7106614,0.038977813,3.3959397e-05,0.0012883967,1.8898618e-05,0.089012116,0.00960393,4.3963664e-05,0.010295718,0.005327183,0.016897291,2.0230313e-05,0.013872523,0.014484141,0.00624126,0.02450788,0.0045270068,0.030840766,0.0017902104,0.0027006636,0.0069411285,0.0005438003,0.004669894,0.0029804436,0.0033014924,0.00040278755,1.5143196e-05,0.008414781,0.61719084,0.005905752,0.07081929,0.008215002,0.00011573111,0.005326979,0.0005398908,0.01108526,0.0010269567,0.0011461525,0.004513829,1.3789341e-05,0.00024323695,0.008006583,0.0062583056,0.0005294782,1.0552499e-06,3.961412e-09,0.00028630157,1.6170736e-07,2.555663e-05,8.085462e-06,1.5559914e-07,0.089012116
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-89,LINE/CR1,0.9999997615814209,rnd-1_family-89#LINE/CR1-Zenon,LINE/CR1-Zenon,7.13587e-14,2.8486682e-16,1.0,3.311643e-31,1.8988864e-19,2.18139e-40,2.6436353e-18,3.6979747e-22,4.7457364e-31,4.834997e-18,2.8823402e-20,1.1739706e-17,5.208671e-32,2.1237793e-14,5.002664e-14,9.387278e-18,3.6178362e-17,1.6285403e-19,2.0181048e-17,8.865314e-18,1.8670736e-19,3.6312428e-20,1.0122712e-28,2.6680616e-18,9.1876566e-23,9.107361e-31,4.7452163e-29,2.7898545e-30,2.2488872e-19,2.8059465e-16,1.3357007e-20,3.833917e-18,2.0002892e-19,1.8482196e-30,7.402306e-17,2.0375846e-15,0.99999976,7.686417e-16,6.499526e-10,1.3086546e-10,2.2111585e-10,1.01780884e-19,2.1084851e-07,7.6268334e-16,1.9426028e-21,1.0792262e-22,1.1487597e-23,6.4580534e-18,2.48e-43,3.3113568e-31,2.8604404e-35,4.34799e-40,2.6436353e-18
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-91,LTR/Gypsy,0.1778912991285324,rnd-1_family-91#Unknown,Unknown,0.31808636,0.3989591,0.11658479,0.0022197678,0.044614065,0.0009264291,0.099280335,0.019321041,8.039186e-06,0.0059223836,0.0051000607,0.09074175,3.0276513e-05,0.019141003,0.0056431754,0.0003852874,0.057833742,0.004231258,0.11543866,0.007257876,0.0005671508,0.0010909893,1.1525714e-05,0.0040770536,5.7222656e-05,0.0004894636,4.4918947e-05,2.2539842e-05,0.0018123164,0.1778913,0.051093455,0.012018923,0.1561389,4.2114334e-06,0.07225552,0.0005337127,0.021745646,0.0001885359,0.0023364006,0.00093621714,2.3744722e-06,9.920519e-07,0.0059060757,0.00016551917,0.0120858345,4.191067e-06,2.0464038e-06,0.00042172303,4.651501e-07,0.0021466305,6.444445e-05,8.227709e-06,0.099280335
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-45,LTR/Pao,0.6104980111122131,rnd-1_family-45#Unknown,Unknown,0.016073426,0.97104025,0.0096492395,0.00051758956,2.404068e-05,5.25768e-06,0.0019893548,0.0007004677,3.266042e-07,0.0036768499,0.00035621552,0.001507612,8.393317e-06,0.0038001868,0.0010395526,0.0003004437,0.0011774211,5.045965e-05,0.0024793732,0.0001151194,0.0010797901,0.00019366789,2.5360307e-06,0.00023517749,1.1064775e-05,1.1607789e-05,2.7947055e-05,6.9163546e-09,0.0009734735,0.3401427,0.00024737715,0.610498,0.019135067,4.3615713e-05,0.0013420603,0.0005410337,0.0020001007,0.00093512726,0.0008397677,0.0006742957,9.652424e-07,0.0014927624,0.0013772026,9.593106e-05,4.2411437e-05,4.66881e-09,7.311246e-12,0.00030757778,1.7991545e-06,0.0005131367,2.6459138e-06,7.811787e-09,0.0019893548
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-47,LINE/CR1,0.12185287475585938,rnd-1_family-47#LINE/RTE-BovB,LINE/RTE-BovB,0.12184923,0.32907265,0.43524462,0.0081126895,0.016153222,0.0012246317,0.03343685,0.05417851,0.0007276109,0.028856812,0.0021040654,0.008200887,0.00016114888,0.009957143,0.014344057,0.015732573,0.008351841,0.0032286851,0.008549734,0.0021141232,0.004461637,0.0046849414,0.0017498656,0.005863696,0.002081735,0.00093255297,0.00046086145,1.2875341e-05,0.013155659,0.13206172,0.012693851,0.13281955,0.036783896,0.0015579598,0.023461474,0.008521311,0.121852875,0.0144241415,0.042021114,0.08160091,0.019136589,0.009252702,0.030797629,0.06621355,0.005867434,0.00038894702,4.560164e-05,0.011660349,0.00021351101,0.007556559,0.00031070417,3.1915144e-05,0.03343685
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-63,SINE/tRNA,0.4428257644176483,rnd-1_family-63#Unknown,Unknown,0.045721807,0.26913428,0.03165665,0.47163618,0.17998245,0.0011119912,0.00016557098,0.00059011305,1.0626599e-06,0.0147774825,0.003454951,0.006960104,6.5859684e-05,0.00210648,0.0006333703,0.009631397,0.00088412303,4.1846233e-05,0.0054582367,0.00089082017,0.00022346775,4.7448215e-05,2.5401545e-07,0.0005265125,1.0149355e-06,1.549318e-05,3.2704563e-07,2.6180612e-06,0.057740178,0.07299985,0.1349127,0.001962039,0.0015154831,4.0241184e-06,0.019364122,0.003492606,0.0011830245,0.0007630201,0.001967897,0.0021967194,0.00012237346,3.7204277e-06,0.00056778436,1.739149e-05,0.001300254,3.762937e-05,9.7430345e-12,0.00064010295,0.0034341516,0.44282576,0.008704519,0.01667173,0.00016557098
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-58,DNA/Maverick,0.584999680519104,rnd-1_family-58#LINE/Penelope,LINE/Penelope,0.67302763,0.24845378,0.02451234,1.7336977e-05,0.0011860037,2.5037874e-05,0.04536449,0.0074135484,4.777231e-10,0.0003788241,0.024511987,0.001490207,2.6498338e-08,0.016389221,0.5849997,2.9435329e-05,0.022302333,0.00012207775,0.020852907,0.0012696456,0.000107025,0.00012861434,2.3169616e-10,0.0003802364,3.27025e-07,6.508664e-05,4.923961e-10,5.9485403e-12,8.167939e-06,0.20538546,0.0040255953,0.023825914,0.015208645,2.1798601e-11,0.0016795871,4.10608e-07,0.02265251,4.1207454e-06,1.2546971e-05,3.6351947e-05,2.8046637e-10,6.770911e-09,5.2844982e-05,3.6142123e-05,3.696006e-05,1.9938223e-13,6.8252445e-15,8.562475e-07,3.0170097e-13,1.7241007e-05,9.596202e-08,7.883253e-12,0.04536449
../flatworms-repeatmodler-results/fasciolopsis_buski-families.fa,rnd-1_family-81,LINE/CR1,0.6975327134132385,rnd-1_family-81#LINE/CR1,LINE/CR1,4.3877058e-06,1.8449728e-05,0.99997544,6.1161966e-18,3.6109926e-09,1.578297e-23,5.5599975e-07,1.0349926e-06,6.428945e-17,6.2376785e-08,2.058168e-09,3.845474e-08,2.3894986e-20,1.1320433e-06,2.7145431e-06,1.9925024e-09,3.238512e-07,3.3687864e-10,7.20155e-08,1.0057958e-08,1.0466284e-08,3.423967e-09,2.1917126e-15,1.6077662e-08,3.2002335e-14,7.396682e-12,1.0632728e-15,1.255328e-17,3.4867119e-06,7.207362e-06,4.6705372e-07,6.778313e-08,7.220819e-06,1.2624533e-13,0.004010436,6.635545e-05,0.6975327,6.860321e-06,0.20734777,0.00079021393,0.00021606377,2.3348853e-10,0.00046012137,1.0822766e-06,4.6369896e-05,6.939066e-07,1.4568554e-08,0.08949679,4.16502e-24,5.961851e-18,1.5430442e-19,3.6852956e-23,5.5599975e-07
