file,accession,prediction,probability,original_id,original_classification,DNA,LTR,LINE,SINE,Satellite,Structural_RNA,RC,PLE,Other,DNA/TcMar,DNA/PiggyBac,DNA/hAT,DNA/Merlin,DNA/MULE,DNA/Maverick,DNA/Kolobok,DNA/CMC,DNA/P,DNA/Harbinger,DNA/Dada,DNA/Crypton,DNA/Sola,DNA/Zator,DNA/Academ,DNA/IS3EU,DNA/Zisupton,DNA/Ginger,DNA/Novosib,LTR/ERV,LTR/Gypsy,LTR/DIRS,LTR/Pao,LTR/Copia,LTR/Caulimovirus,LINE/L1,LINE/R2,LINE/CR1,LINE/R1,LINE/I,LINE/RTE,LINE/Rex-Babar,LINE/Dong-R4,LINE/L2,LINE/Proto2,LINE/CRE,LINE/Dualen,LINE/Proto1,LINE/Tad1,SINE/7SL,SINE/tRNA,SINE/5S,SINE/U,RC/Helitron
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-2,DNA/PiggyBac,0.3430486023426056,rnd-1_family-2#Unknown,Unknown,0.97099775,0.02512414,0.0026488092,0.00020773786,7.4572476e-05,0.00012740635,0.00056164054,0.00025750586,3.6955782e-07,0.22052982,0.3430486,0.2082137,0.00039818967,0.002094884,0.005589661,0.005745878,0.0021039678,0.0006800509,0.17874068,0.0013894447,0.0003850398,0.0004947598,3.254597e-05,0.00029388652,0.0010938762,0.00012804738,3.2572116e-05,2.1626713e-06,0.00050824,0.013812491,0.00961332,0.00054440484,0.000645677,4.3067767e-09,0.0006620386,2.834568e-05,0.00036914754,2.8975788e-05,0.00073835463,3.1118398e-05,6.242079e-07,2.840322e-08,0.00071424764,4.2601765e-05,2.640551e-05,4.6695603e-10,3.9112914e-17,6.920817e-06,2.9794767e-09,0.00020740193,3.3027422e-07,2.6703526e-09,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-6,DNA/TcMar,1.0,rnd-1_family-6#DNA/TcMar-Tc1,DNA/TcMar-Tc1,1.0,1.4284039e-19,1.3355087e-19,2.1396663e-24,1.1280563e-20,7.3958145e-25,5.8102345e-22,5.405718e-24,0.0,1.0,2.0788885e-32,4.6243658e-27,1.8709928e-29,9.055718e-29,1.9210153e-32,1.132657e-28,2.5045748e-27,5.094291e-30,1.8674807e-33,1.7601847e-29,5.098079e-31,7.138994e-31,5.257439e-32,6.873387e-32,1.22188244e-32,2.5979822e-37,2.1715778e-33,1.019e-41,2.5403704e-24,1.4208534e-19,2.9969767e-25,5.6307453e-22,1.8912074e-22,1.8540687e-34,1.3133558e-19,3.973401e-26,4.7124144e-26,2.472845e-23,5.9057135e-25,4.6754304e-22,5.062659e-30,1.25104025e-33,1.7222345e-21,2.531935e-35,2.839272e-26,3e-45,8e-45,5.936678e-26,4.70361e-40,2.1396657e-24,5.674044e-31,1.4697e-41,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-21,LINE/L2,0.8499690294265747,rnd-1_family-21#LINE/L2,LINE/L2,3.6878967e-10,5.7063207e-09,1.0,6.294362e-20,4.0147464e-12,2.9105685e-29,2.1935058e-12,6.079305e-10,3.7371433e-22,4.8067984e-13,5.7181026e-15,2.484717e-10,5.875271e-22,2.5026757e-11,1.5618499e-12,2.0164544e-13,8.600491e-11,1.4052158e-15,2.642242e-12,4.3822715e-12,1.7574865e-15,2.8278815e-15,1.6318586e-22,2.615303e-15,3.2899494e-15,1.3721018e-18,2.8225317e-18,7.0856356e-21,2.9236533e-10,4.2989083e-09,8.7989377e-10,2.607713e-11,2.0907645e-10,3.698473e-18,9.538032e-12,3.4376983e-12,0.14914313,9.386822e-13,0.000887792,3.2580427e-10,2.876658e-08,5.2891033e-17,0.849969,3.6612124e-12,1.7341918e-11,2.9264287e-14,6.653718e-16,8.096031e-11,3.275443e-27,6.293489e-20,8.7095324e-24,1.6211394e-26,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-177,DNA/TcMar,0.1832159161567688,rnd-1_family-177#DNA/hAT-Ac,DNA/hAT-Ac,0.60302097,0.24513675,0.1447135,0.00050555466,0.0024812445,8.680883e-09,0.003189404,0.00094976544,2.7919616e-06,0.18321592,0.0058086715,0.13404323,0.00027382578,0.013317056,0.026289858,0.12510395,0.0077969152,0.01621859,0.07251763,0.0004405377,0.0068903146,0.008415527,0.0006393137,0.0009094829,0.0008184507,5.1939514e-05,0.00026915586,6.303019e-07,0.0004952415,0.16894694,0.03523231,0.036098633,0.004343746,1.9907515e-05,0.013037475,0.00038853093,0.026672052,0.004102709,0.07732364,0.0016692852,6.790147e-06,1.2705714e-05,0.0133580845,4.9320242e-05,0.0020497423,3.5111874e-08,1.852605e-10,0.0060431305,3.3964234e-08,0.0005053456,1.6822054e-07,6.9179236e-09,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-205,LTR/Pao,0.46765604615211487,rnd-1_family-205#Unknown,Unknown,0.35210282,0.63455135,0.0106153395,5.1140414e-06,0.000107412474,3.4041088e-09,0.0022235115,0.00039439977,8.5860297e-10,0.03458118,0.00037278404,0.009587227,5.176628e-05,0.26317525,0.014433491,0.0038281654,0.0013890517,0.00033188684,0.016541895,0.00019987252,0.0070118783,0.00016504405,2.7004542e-05,0.00022666414,5.4035077e-05,1.4568064e-07,0.00012547775,4.2357134e-10,1.4543744e-05,0.15984888,1.3335912e-05,0.46765605,0.0070184474,8.1003265e-08,0.00025188297,9.041449e-05,0.006762001,0.0002166973,0.0009458271,0.0009824041,1.8270603e-08,0.0001885162,0.0011440951,4.6383534e-06,2.929544e-06,5.6107726e-11,2.3258365e-13,2.5913227e-05,2.6013433e-10,5.0370877e-06,7.669293e-08,4.9047105e-13,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-4,DNA/MULE,0.628849983215332,rnd-1_family-4#Unknown,Unknown,0.7916368,3.644979e-06,2.7682212e-08,9.926653e-14,0.20835947,7.6314034e-19,6.1268307e-10,6.6738813e-13,4.617366e-31,2.1402348e-06,1.9476356e-06,1.2429938e-07,5.0893044e-07,0.62885,3.0493143e-11,5.5960758e-08,2.3594728e-06,2.4033673e-06,0.16237986,7.359411e-08,0.00039721726,2.6026414e-11,1.7160859e-18,5.127879e-11,1.10874716e-07,3.270427e-18,2.4634895e-13,6.5800996e-14,2.8331249e-11,2.1768894e-06,1.4337739e-07,3.1748985e-11,1.3246522e-06,1.402997e-23,2.7675709e-08,6.329727e-13,2.4380298e-12,3.9723582e-14,2.400818e-12,9.779543e-13,2.4103831e-17,4.7687206e-18,1.17789215e-14,5.9720754e-20,5.4018987e-17,4.7061903e-19,7.971858e-26,2.6020832e-17,2.686569e-26,4.909398e-16,9.877558e-14,1.056075e-21,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-140,DNA/Harbinger,0.3628977835178375,rnd-1_family-140#Unknown,Unknown,0.75772685,0.18499704,0.032028,0.00059794536,0.0006078031,0.00055597874,0.019016447,0.0044538514,1.6142998e-05,0.11903861,0.03205641,0.05745513,0.00011714203,0.10685567,0.0124351615,0.007171391,0.025696807,0.007063933,0.36289778,0.0039816704,0.0026295735,0.0022372883,0.000882019,0.013432261,0.0014792833,0.0017584843,0.0005122642,2.5974932e-05,0.0008263153,0.15096064,0.0016087447,0.021614738,0.009980415,6.145967e-06,0.007569014,0.00033228585,0.009599031,0.0015321604,0.0057900385,0.0013305357,1.0494493e-05,6.395617e-05,0.0008513074,0.0023305845,0.00074285007,6.6871837e-07,3.645224e-10,0.0018750719,3.998427e-07,0.0005592803,3.820909e-05,5.615377e-08,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-89,LTR/Gypsy,0.9153865575790405,rnd-1_family-89#Unknown,Unknown,0.0020952008,0.9914898,0.0061318716,2.9665548e-10,1.3130764e-05,5.7540443e-15,0.000258771,1.1212823e-05,1.9324894e-13,1.2213359e-05,0.0006252226,0.0009516792,1.2815898e-10,4.7713875e-05,1.5166084e-06,3.9640287e-07,2.080703e-05,1.4502332e-06,6.261352e-05,0.00036954647,7.5618067e-07,8.7922636e-08,3.2789597e-13,9.6712874e-08,8.283006e-09,1.09192e-06,1.1582882e-10,7.1088364e-11,0.0072902436,0.91538656,0.065948226,1.5775748e-05,0.0028489428,5.358456e-10,0.0032762818,0.00080868765,0.00039645337,8.8463145e-07,0.0004467642,6.1427963e-06,2.7431709e-06,1.5331163e-10,0.00023919265,7.1491466e-09,0.0009094818,1.5698556e-07,2.7384965e-14,4.507569e-05,9.082876e-15,2.9653932e-10,9.4738765e-14,1.23295835e-14,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-106,LTR/Pao,0.22493678331375122,rnd-1_family-106#Unknown,Unknown,0.2175699,0.48021755,0.2775098,3.443467e-07,0.00013232866,6.2923604e-09,0.01265052,0.011900458,1.8960638e-05,0.03413422,0.0048160334,0.037222236,1.0727643e-05,0.013933157,0.015608293,0.06186372,0.012419766,0.0020080868,0.0099725835,0.002174606,0.004701954,0.009745138,0.001990773,0.00517357,0.00024996704,0.00073337863,0.0008093365,2.3439964e-06,0.012361869,0.1598216,0.027375428,0.22493678,0.05564812,7.372333e-05,0.023839585,0.004654926,0.099938355,0.0026897078,0.017670434,0.007722162,0.0028675406,0.0006906707,0.081341796,0.024974488,0.007955666,2.1027595e-06,1.234332e-06,0.0031611184,1.6036599e-09,2.9895608e-07,4.3259604e-08,5.2736726e-10,0.0
../amphibians/glandirana_rugosa-families.fa,rnd-1_family-37,LTR/DIRS,1.0,rnd-1_family-37#LTR/DIRS,LTR/DIRS,4.147719e-21,1.0,1.9129149e-15,8.859385e-36,2.4248024e-22,2.919338e-39,3.377765e-27,2.1884253e-26,6.495e-42,1.1175737e-26,1.1081056e-21,2.8366935e-21,0.0,6.5964304e-24,8.9313185e-25,2.8463384e-30,3.0288546e-26,3.2188132e-28,1.2254148e-22,3.0874993e-25,7.253808e-23,2.5354523e-37,0.0,3.116267e-31,1.4e-44,1.925502e-39,0.0,2.909531e-28,4.335095e-30,5.1952013e-23,1.0,1.725579e-30,9.8013566e-29,3.39e-43,1.9129146e-15,1.2686971e-24,5.5540217e-24,2.8026446e-22,6.366746e-24,4.179545e-30,3.015185e-36,4.25228e-40,2.4235579e-26,2.091e-41,6.758932e-24,1.6662997e-36,8.8747e-41,2.5996359e-23,0.0,8.837966e-36,6.348351e-39,1.5069005e-38,0.0
